"uri","bill type","date","home page","home page > uri","identifier","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/521388","HoL Private","2017-04-28","assetfreezingcompensation.html","http://services.parliament.uk/bills/2016-17/assetfreezingcompensation.html","1778","Asset Freezing (Compensation)","2016-2017","Lord Empey","Asset Freezing (Compensation) Bill [HL]"
"http://data.parliament.uk/resources/521392","HoL Private","2017-04-28","breadandflourregulationsfolicacid.html","http://services.parliament.uk/bills/2016-17/breadandflourregulationsfolicacid.html","1782","Bread and Flour Regulations (Folic Acid)","2016-2017","Anna Turley","Bread and Flour Regulations (Folic Acid) Bill [HL]"
"http://data.parliament.uk/resources/521392","HoL Private","2017-04-28","breadandflourregulationsfolicacid.html","http://services.parliament.uk/bills/2016-17/breadandflourregulationsfolicacid.html","1782","Bread and Flour Regulations (Folic Acid)","2016-2017","Lord Rooker","Bread and Flour Regulations (Folic Acid) Bill [HL]"
"http://data.parliament.uk/resources/531366","Ballot","2017-04-28","homelessnessreduction.html","http://services.parliament.uk/bills/2016-17/homelessnessreduction.html","1838","Homelessness Reduction","2016-2017","Bob Blackman","Homelessness Reduction Bill"
"http://data.parliament.uk/resources/531366","Ballot","2017-04-28","homelessnessreduction.html","http://services.parliament.uk/bills/2016-17/homelessnessreduction.html","1838","Homelessness Reduction","2016-2017","Lord Best","Homelessness Reduction Bill"
"http://data.parliament.uk/resources/531367","Ballot","2017-04-28","nationalminimumwageworkplaceinternships.html","http://services.parliament.uk/bills/2016-17/nationalminimumwageworkplaceinternships.html","1839","National Minimum Wage (Workplace Internships)","2016-2017","Alec Shelbrooke","National Minimum Wage (Workplace Internships) Bill"
"http://data.parliament.uk/resources/531369","Ballot","2017-04-28","awardsforvalourprotection.html","http://services.parliament.uk/bills/2016-17/awardsforvalourprotection.html","1842","Awards for Valour (Protection)","2016-2017","Gareth Johnson","Awards for Valour (Protection) Bill"
"http://data.parliament.uk/resources/531372","Ballot","2017-04-28","familieswithchildrenandyoungpeopleindebtrespite.html","http://services.parliament.uk/bills/2016-17/familieswithchildrenandyoungpeopleindebtrespite.html","1845","Families with Children and Young People in Debt (Respite)","2016-2017","Kelly Tolhurst","Families with Children and Young People in Debt (Respite) Bill"
"http://data.parliament.uk/resources/531376","Ballot","2017-04-28","farriersregistration.html","http://services.parliament.uk/bills/2016-17/farriersregistration.html","1849","Farriers (Registration)","2016-2017","Byron Davies","Farriers (Registration) Bill"
"http://data.parliament.uk/resources/531376","Ballot","2017-04-28","farriersregistration.html","http://services.parliament.uk/bills/2016-17/farriersregistration.html","1849","Farriers (Registration)","2016-2017","Earl of Caithness","Farriers (Registration) Bill"
"http://data.parliament.uk/resources/531377","Ballot","2017-04-28","parkingplacesvariationofcharges.html","http://services.parliament.uk/bills/2016-17/parkingplacesvariationofcharges.html","1850","Parking Places (Variation of Charges)","2016-2017","Baroness Redfern","Parking Places (Variation of Charges) Bill"
"http://data.parliament.uk/resources/531377","Ballot","2017-04-28","parkingplacesvariationofcharges.html","http://services.parliament.uk/bills/2016-17/parkingplacesvariationofcharges.html","1850","Parking Places (Variation of Charges)","2016-2017","David Tredinnick","Parking Places (Variation of Charges) Bill"
"http://data.parliament.uk/resources/531380","Ballot","2017-04-28","internationaltradeandinvestmentnhsprotection.html","http://services.parliament.uk/bills/2016-17/internationaltradeandinvestmentnhsprotection.html","1853","International Trade and Investment (NHS Protection)","2016-2017","Mr Peter Lilley","International Trade and Investment (NHS Protection) Bill"
"http://data.parliament.uk/resources/531381","Ballot","2017-04-28","kewgardensleases.html","http://services.parliament.uk/bills/2016-17/kewgardensleases.html","1854","Kew Gardens (Leases)","2016-2017","Mr Ian Liddell-Grainger","Kew Gardens (Leases) Bill"
"http://data.parliament.uk/resources/531382","Ballot","2017-04-28","merchantshippinghomosexualconduct.html","http://services.parliament.uk/bills/2016-17/merchantshippinghomosexualconduct.html","1855","Merchant Shipping (Homosexual Conduct)","2016-2017","Baroness Scott of Byrbook","Merchant Shipping (Homosexual Conduct) Bill"
"http://data.parliament.uk/resources/531382","Ballot","2017-04-28","merchantshippinghomosexualconduct.html","http://services.parliament.uk/bills/2016-17/merchantshippinghomosexualconduct.html","1855","Merchant Shipping (Homosexual Conduct)","2016-2017","John Glen","Merchant Shipping (Homosexual Conduct) Bill"
"http://data.parliament.uk/resources/531383","Ballot","2017-04-28","counterterrorismandsecurityact2015amendment.html","http://services.parliament.uk/bills/2016-17/counterterrorismandsecurityact2015amendment.html","1856","Counter-Terrorism and Security Act 2015 (Amendment)","2016-2017","Lucy Allan","Counter-Terrorism and Security Act 2015 (Amendment) Bill"
"http://data.parliament.uk/resources/531384","Ballot","2017-04-28","childpovertyintheuktargetforreduction.html","http://services.parliament.uk/bills/2016-17/childpovertyintheuktargetforreduction.html","1857","Child Poverty in the UK (Target for Reduction)","2016-2017","Dan Jarvis","Child Poverty in the UK (Target for Reduction) Bill"
"http://data.parliament.uk/resources/533079","Government","2017-04-28","digitaleconomy.html","http://services.parliament.uk/bills/2016-17/digitaleconomy.html","1859","Digital Economy","2016-2017","Karen Bradley","Digital Economy  Bill"
"http://data.parliament.uk/resources/533079","Government","2017-04-28","digitaleconomy.html","http://services.parliament.uk/bills/2016-17/digitaleconomy.html","1859","Digital Economy","2016-2017","Lord Ashton of Hyde","Digital Economy  Bill"
"http://data.parliament.uk/resources/533080","Presentation","2017-04-28","vehiclenoiselimitsenforcement.html","http://services.parliament.uk/bills/2016-17/vehiclenoiselimitsenforcement.html","1860","Vehicle Noise Limits (Enforcement)","2016-2017","Kevin Foster","Vehicle Noise Limits (Enforcement) Bill"
"http://data.parliament.uk/resources/533081","Presentation","2017-04-28","broadcastingradiomultiplexservicesbill.html","http://services.parliament.uk/bills/2016-17/broadcastingradiomultiplexservicesbill.html","1861","Broadcasting (Radio Multiplex Services)","2016-2017","Baroness Bloomfield of Hinton Waldrist","Broadcasting (Radio Multiplex Services)  Bill"
"http://data.parliament.uk/resources/533081","Presentation","2017-04-28","broadcastingradiomultiplexservicesbill.html","http://services.parliament.uk/bills/2016-17/broadcastingradiomultiplexservicesbill.html","1861","Broadcasting (Radio Multiplex Services)","2016-2017","Kevin Foster","Broadcasting (Radio Multiplex Services)  Bill"
"http://data.parliament.uk/resources/533082","Presentation","2017-04-28","wildanimalsincircusesprohibition.html","http://services.parliament.uk/bills/2016-17/wildanimalsincircusesprohibition.html","1862","Wild Animals in Circuses (Prohibition)","2016-2017","Kevin Foster","Wild Animals in Circuses (Prohibition) Bill"
"http://data.parliament.uk/resources/533083","Presentation","2017-04-28","animalfightingsentencing.html","http://services.parliament.uk/bills/2016-17/animalfightingsentencing.html","1863","Animal Fighting (Sentencing)","2016-2017","Kevin Foster","Animal Fighting (Sentencing) Bill"
"http://data.parliament.uk/resources/533084","Presentation","2017-04-28","localauditpublicaccesstodocuments.html","http://services.parliament.uk/bills/2016-17/localauditpublicaccesstodocuments.html","1864","Local Audit (Public Access to Documents)","2016-2017","Baroness Eaton","Local Audit (Public Access to Documents) Bill"
"http://data.parliament.uk/resources/533084","Presentation","2017-04-28","localauditpublicaccesstodocuments.html","http://services.parliament.uk/bills/2016-17/localauditpublicaccesstodocuments.html","1864","Local Audit (Public Access to Documents)","2016-2017","Wendy Morton","Local Audit (Public Access to Documents) Bill"
"http://data.parliament.uk/resources/533085","Presentation","2017-04-28","crowntenancies.html","http://services.parliament.uk/bills/2016-17/crowntenancies.html","1865","Crown Tenancies","2016-2017","Wendy Morton","Crown Tenancies Bill"
"http://data.parliament.uk/resources/533089","Presentation","2017-04-28","roadtrafficoffenderssurrenderofdrivinglicencesetc.html","http://services.parliament.uk/bills/2016-17/roadtrafficoffenderssurrenderofdrivinglicencesetc.html","1869","Road Traffic Offenders (Surrender of Driving Licences Etc)","2016-2017","Michael Tomlinson","Road Traffic Offenders (Surrender of Driving Licences Etc) Bill"
"http://data.parliament.uk/resources/533091","Presentation","2017-04-28","carbonmonoxidepoisoningsafetyabroad.html","http://services.parliament.uk/bills/2016-17/carbonmonoxidepoisoningsafetyabroad.html","1871","Carbon Monoxide Poisoning (Safety Abroad)","2016-2017","Michael Tomlinson","Carbon Monoxide Poisoning (Safety Abroad) Bill"
"http://data.parliament.uk/resources/533092","Presentation","2017-04-28","protectionoffamilyhomesenforcementandpermitteddevelopment.html","http://services.parliament.uk/bills/2016-17/protectionoffamilyhomesenforcementandpermitteddevelopment.html","1872","Protection of Family Homes (Enforcement and Permitted Development)","2016-2017","Steve McCabe","Protection of Family Homes (Enforcement and Permitted Development) Bill"
"http://data.parliament.uk/resources/533093","Presentation","2017-04-28","personalsocialhealthandeconomiceducationstatutoryrequirement.html","http://services.parliament.uk/bills/2016-17/personalsocialhealthandeconomiceducationstatutoryrequirement.html","1873","Personal, Social, Health and Economic Education (Statutory Requirement)","2016-2017","Caroline Lucas","Personal, Social, Health and Economic Education (Statutory Requirement) Bill"
"http://data.parliament.uk/resources/533094","Presentation","2017-04-28","housingtenantsrights.html","http://services.parliament.uk/bills/2016-17/housingtenantsrights.html","1874","Housing (Tenants' Rights)","2016-2017","Caroline Lucas","Housing (Tenants' Rights) Bill"
"http://data.parliament.uk/resources/533095","Presentation","2017-04-28","railways.html","http://services.parliament.uk/bills/2016-17/railways.html","1875","Railways","2016-2017","Caroline Lucas","Railways Bill"
"http://data.parliament.uk/resources/533096","Presentation","2017-04-28","animalcrueltysentencing.html","http://services.parliament.uk/bills/2016-17/animalcrueltysentencing.html","1876","Animal Cruelty (Sentencing)","2016-2017","Anna Turley","Animal Cruelty (Sentencing) Bill"
"http://data.parliament.uk/resources/533097","Presentation","2017-04-28","maliciouscommunicationssocialmedia.html","http://services.parliament.uk/bills/2016-17/maliciouscommunicationssocialmedia.html","1877","Malicious Communications (Social Media)","2016-2017","Anna Turley","Malicious Communications (Social Media) Bill"
"http://data.parliament.uk/resources/533803","Presentation","2017-04-28","termsofwithdrawalfromeureferendum.html","http://services.parliament.uk/bills/2016-17/termsofwithdrawalfromeureferendum.html","1878","Terms of Withdrawal from EU (Referendum)","2016-2017","Geraint Davies","Terms of Withdrawal from EU (Referendum) Bill"
"http://data.parliament.uk/resources/536359","Ten Minute Rule","2017-04-28","eucitizensresidentintheunitedkingdomrighttostay.html","http://services.parliament.uk/bills/2016-17/eucitizensresidentintheunitedkingdomrighttostay.html","1880","EU Citizens Resident in the United Kingdom (Right To Stay)","2016-2017","Tom Brake","EU Citizens Resident in the United Kingdom (Right To Stay) Bill"
"http://data.parliament.uk/resources/536597","Ten Minute Rule","2017-04-28","nationalhealthservice.html","http://services.parliament.uk/bills/2016-17/nationalhealthservice.html","1881","National Health Service","2016-2017","Margaret Greenwood","National Health Service Bill"
"http://data.parliament.uk/resources/536599","Presentation","2017-04-28","ukenvironmentalprotectionmaintenanceofeustandards.html","http://services.parliament.uk/bills/2016-17/ukenvironmentalprotectionmaintenanceofeustandards.html","1883","UK Environmental Protection (Maintenance of EU Standards)","2016-2017","Geraint Davies","UK Environmental Protection (Maintenance of EU Standards) Bill"
"http://data.parliament.uk/resources/542065","Presentation","2017-04-28","ukinternationaltradeandinvestmentagreementsratification.html","http://services.parliament.uk/bills/2016-17/ukinternationaltradeandinvestmentagreementsratification.html","1885","UK International Trade and Investment Agreements (Ratification)","2016-2017","Geraint Davies","UK International Trade and Investment Agreements (Ratification) Bill"
"http://data.parliament.uk/resources/542066","Presentation","2017-04-28","perinatalmentalillnessnhsfamilyservices.html","http://services.parliament.uk/bills/2016-17/perinatalmentalillnessnhsfamilyservices.html","1886","Perinatal Mental Illness (NHS Family Services)","2016-2017","Rehman Chishti","Perinatal Mental Illness (NHS Family Services) Bill"
"http://data.parliament.uk/resources/542351","Presentation","2017-04-28","civilpartnershipact2004amendment.html","http://services.parliament.uk/bills/2016-17/civilpartnershipact2004amendment.html","1887","Civil Partnership Act 2004 (Amendment)","2016-2017","Tim Loughton","Civil Partnership Act 2004 (Amendment) Bill"
"http://data.parliament.uk/resources/578412","Government","2017-04-28","neighbourhoodplanning.html","http://services.parliament.uk/bills/2016-17/neighbourhoodplanning.html","1889","Neighbourhood Planning","2016-2017","Lord Bourne of Aberystwyth","Neighbourhood Planning Bill"
"http://data.parliament.uk/resources/578412","Government","2017-04-28","neighbourhoodplanning.html","http://services.parliament.uk/bills/2016-17/neighbourhoodplanning.html","1889","Neighbourhood Planning","2016-2017","Sajid Javid","Neighbourhood Planning Bill"
"http://data.parliament.uk/resources/579427","Ten Minute Rule","2017-04-28","workersrightsmaintenanceofeustandards.html","http://services.parliament.uk/bills/2016-17/workersrightsmaintenanceofeustandards.html","1894","Workers' Rights (Maintenance of EU Standards)","2016-2017","Melanie Onn","Workers' Rights (Maintenance of EU Standards) Bill"
"http://data.parliament.uk/resources/583781","Presentation","2017-04-28","armsexportcontrolscountriesofconcern.html","http://services.parliament.uk/bills/2016-17/armsexportcontrolscountriesofconcern.html","1897","Arms Export Controls (Countries of Concern)","2016-2017","Tom Brake","Arms Export Controls (Countries of Concern) Bill"
"http://data.parliament.uk/resources/583782","Presentation","2017-04-28","laserpensregulationofsaleownershipandusage.html","http://services.parliament.uk/bills/2016-17/laserpensregulationofsaleownershipandusage.html","1898","Laser Pens (Regulation of Sale, Ownership and Usage)","2016-2017","Rehman Chishti","Laser Pens (Regulation of Sale, Ownership and Usage) Bill"
"http://data.parliament.uk/resources/583783","Ten Minute Rule","2017-04-28","unsolicitedmarketingcommunicationscompanydirectors.html","http://services.parliament.uk/bills/2016-17/unsolicitedmarketingcommunicationscompanydirectors.html","1899","Unsolicited Marketing Communications (Company Directors)","2016-2017","Patricia Gibson","Unsolicited Marketing Communications (Company Directors) Bill"
"http://data.parliament.uk/resources/584772","Government","2017-04-28","healthservicemedicalsuppliescosts.html","http://services.parliament.uk/bills/2016-17/healthservicemedicalsuppliescosts.html","1900","Health Service Medical Supplies (Costs)","2016-2017","Jeremy Hunt","Health Service Medical Supplies (Costs) Bill"
"http://data.parliament.uk/resources/584772","Government","2017-04-28","healthservicemedicalsuppliescosts.html","http://services.parliament.uk/bills/2016-17/healthservicemedicalsuppliescosts.html","1900","Health Service Medical Supplies (Costs)","2016-2017","Lord O’Shaughnessy","Health Service Medical Supplies (Costs) Bill"
"http://data.parliament.uk/resources/584774","Presentation","2017-04-28","healthservicescommissioningequalityandaccountability.html","http://services.parliament.uk/bills/2016-17/healthservicescommissioningequalityandaccountability.html","1903","Health Services Commissioning (Equality and Accountability)","2016-2017","Rehman Chishti","Health Services Commissioning (Equality and Accountability) Bill"
"http://data.parliament.uk/resources/584775","Presentation","2017-04-28","sugarinfoodanddrinkstargetslabellingandadvertising.html","http://services.parliament.uk/bills/2016-17/sugarinfoodanddrinkstargetslabellingandadvertising.html","1904","Sugar in Food and Drinks (Targets, Labelling and Advertising)","2016-2017","Geraint Davies","Sugar in Food and Drinks (Targets, Labelling and Advertising) Bill"
"http://data.parliament.uk/resources/600819","Government","2017-04-28","nationalcitizenservice.html","http://services.parliament.uk/bills/2016-17/nationalcitizenservice.html","1905","National Citizen Service","2016-2017","Lord Ashton of Hyde","National Citizen Service Bill [HL]"
"http://data.parliament.uk/resources/600819","Government","2017-04-28","nationalcitizenservice.html","http://services.parliament.uk/bills/2016-17/nationalcitizenservice.html","1905","National Citizen Service","2016-2017","Mr Rob Wilson","National Citizen Service Bill [HL]"
"http://data.parliament.uk/resources/600820","Ten Minute Rule","2017-04-28","unlawfulkillingrecoveryofremains.html","http://services.parliament.uk/bills/2016-17/unlawfulkillingrecoveryofremains.html","1906","Unlawful Killing (Recovery of Remains)","2016-2017","Conor McGinn","Unlawful Killing (Recovery of Remains) Bill"
"http://data.parliament.uk/resources/601853","Government","2017-04-28","criminalfinances.html","http://services.parliament.uk/bills/2016-17/criminalfinances.html","1908","Criminal Finances","2016-2017","Amber Rudd","Criminal Finances Bill"
"http://data.parliament.uk/resources/601853","Government","2017-04-28","criminalfinances.html","http://services.parliament.uk/bills/2016-17/criminalfinances.html","1908","Criminal Finances","2016-2017","Baroness Williams of Trafford","Criminal Finances Bill"
"http://data.parliament.uk/resources/607432","Ten Minute Rule","2017-04-28","cosmeticsurgerystandardsofpractice.html","http://services.parliament.uk/bills/2016-17/cosmeticsurgerystandardsofpractice.html","1911","Cosmetic Surgery (Standards of Practice)","2016-2017","Mr Kevan Jones","Cosmetic Surgery (Standards of Practice) Bill"
"http://data.parliament.uk/resources/607433","Government","2017-04-28","pensionschemes.html","http://services.parliament.uk/bills/2016-17/pensionschemes.html","1912","Pension Schemes","2016-2017","Damian Green","Pension Schemes Bill [HL]"
"http://data.parliament.uk/resources/607433","Government","2017-04-28","pensionschemes.html","http://services.parliament.uk/bills/2016-17/pensionschemes.html","1912","Pension Schemes","2016-2017","Lord Freud","Pension Schemes Bill [HL]"
"http://data.parliament.uk/resources/623335","Government","2017-04-28","technicalandfurthereducation.html","http://services.parliament.uk/bills/2016-17/technicalandfurthereducation.html","1916","Technical and Further Education","2016-2017","Justine Greening","Technical and Further Education Bill"
"http://data.parliament.uk/resources/623335","Government","2017-04-28","technicalandfurthereducation.html","http://services.parliament.uk/bills/2016-17/technicalandfurthereducation.html","1916","Technical and Further Education","2016-2017","Lord Nash","Technical and Further Education Bill"
"http://data.parliament.uk/resources/628031","Presentation","2017-04-28","schooladmissionsspecialeducationalneeds.html","http://services.parliament.uk/bills/2016-17/schooladmissionsspecialeducationalneeds.html","1919","School Admissions (Special Educational Needs)","2016-2017","Martin Vickers","School Admissions (Special Educational Needs) Bill"
"http://data.parliament.uk/resources/628893","Ten Minute Rule","2017-04-28","britishvictimsofterrorismassetfreezingandcompensation.html","http://services.parliament.uk/bills/2016-17/britishvictimsofterrorismassetfreezingandcompensation.html","1920","British Victims of Terrorism (Asset-Freezing and Compensation)","2016-2017","Andrew Rosindell","British Victims of Terrorism (Asset-Freezing and Compensation) Bill"
"http://data.parliament.uk/resources/638151","Ten Minute Rule","2017-04-28","defibrillatorsavailability.html","http://services.parliament.uk/bills/2016-17/defibrillatorsavailability.html","1923","Defibrillators (Availability)","2016-2017","Maria Caulfield","Defibrillators (Availability) Bill"
"http://data.parliament.uk/resources/638797","Presentation","2017-04-28","cleanair.html","http://services.parliament.uk/bills/2016-17/cleanair.html","1924","Clean Air","2016-2017","Geraint Davies","Clean Air Bill"
"http://data.parliament.uk/resources/638798","Ten Minute Rule","2017-04-28","feedingproductsforbabiesandchildrenadvertisingandpromotion.html","http://services.parliament.uk/bills/2016-17/feedingproductsforbabiesandchildrenadvertisingandpromotion.html","1925","Feeding Products for Babies and Children (Advertising and Promotion)","2016-2017","Alison Thewliss","Feeding Products for Babies and Children (Advertising and Promotion) Bill"
"http://data.parliament.uk/resources/649294","Presentation","2017-04-28","accesstoradiotherapy.html","http://services.parliament.uk/bills/2016-17/accesstoradiotherapy.html","1931","Access to Radiotherapy","2016-2017","Tim Farron","Access to Radiotherapy Bill"
"http://data.parliament.uk/resources/649295","Ten Minute Rule","2017-04-28","statutorynuisanceaircraftnoise.html","http://services.parliament.uk/bills/2016-17/statutorynuisanceaircraftnoise.html","1932","Statutory Nuisance (Aircraft Noise)","2016-2017","Dr Tania Mathias","Statutory Nuisance (Aircraft Noise) Bill"
"http://data.parliament.uk/resources/650187","Ten Minute Rule","2017-04-28","footballsupportersaccess.html","http://services.parliament.uk/bills/2016-17/footballsupportersaccess.html","1935","Football Supporters (Access)","2016-2017","Justin Madders","Football Supporters (Access) Bill"
"http://data.parliament.uk/resources/650501","Presentation","2017-04-28","genderidentityprotectedcharacteristic.html","http://services.parliament.uk/bills/2016-17/genderidentityprotectedcharacteristic.html","1936","Gender Identity (Protected Characteristic)","2016-2017","Mrs Maria Miller","Gender Identity (Protected Characteristic) Bill"
"http://data.parliament.uk/resources/654559","Ten Minute Rule","2017-04-28","childrenofarmedservicespersonnelschoolsadmission.html","http://services.parliament.uk/bills/2016-17/childrenofarmedservicespersonnelschoolsadmission.html","1937","Children of Armed Services Personnel (Schools Admission)","2016-2017","Mrs Anne-Marie Trevelyan","Children of Armed Services Personnel (Schools Admission) Bill"
"http://data.parliament.uk/resources/659351","Ten Minute Rule","2017-04-28","mutualisationoftheroyalbankofscotland.html","http://services.parliament.uk/bills/2016-17/mutualisationoftheroyalbankofscotland.html","1939","Mutualisation of the Royal Bank of Scotland","2016-2017","Gareth Thomas","Mutualisation of the Royal Bank of Scotland Bill"
"http://data.parliament.uk/resources/660028","Ten Minute Rule","2017-04-28","financialregulationoffuneralservices.html","http://services.parliament.uk/bills/2016-17/financialregulationoffuneralservices.html","1940","Financial Regulation of Funeral Services","2016-2017","Neil Gray","Financial Regulation of Funeral Services Bill"
"http://data.parliament.uk/resources/660672","Presentation","2017-04-28","diabetesinpatientcare.html","http://services.parliament.uk/bills/2016-17/diabetesinpatientcare.html","1941","Diabetes Inpatient Care","2016-2017","Keith Vaz","Diabetes Inpatient Care Bill"
"http://data.parliament.uk/resources/662761","Presentation","2017-04-28","houseoflordsexclusionofhereditarypeers.html","http://services.parliament.uk/bills/2016-17/houseoflordsexclusionofhereditarypeers.html","1942","House of Lords (Exclusion of Hereditary Peers)","2016-2017","Mr David Hanson","House of Lords (Exclusion of Hereditary Peers) Bill"
"http://data.parliament.uk/resources/662762","Ten Minute Rule","2017-04-28","railombudsman.html","http://services.parliament.uk/bills/2016-17/railombudsman.html","1943","Rail Ombudsman","2016-2017","Tim Loughton","Rail Ombudsman Bill"
"http://data.parliament.uk/resources/672627","Ten Minute Rule","2017-04-28","guardianshipmissingpersons.html","http://services.parliament.uk/bills/2016-17/guardianshipmissingpersons.html","1945","Guardianship (Missing Persons)","2016-2017","Baroness Hamwee","Guardianship (Missing Persons) Bill"
"http://data.parliament.uk/resources/672627","Ten Minute Rule","2017-04-28","guardianshipmissingpersons.html","http://services.parliament.uk/bills/2016-17/guardianshipmissingpersons.html","1945","Guardianship (Missing Persons)","2016-2017","Kevin Hollinrake","Guardianship (Missing Persons) Bill"
"http://data.parliament.uk/resources/675352","Ten Minute Rule","2017-04-28","burialrightsreform.html","http://services.parliament.uk/bills/2016-17/burialrightsreform.html","1948","Burial Rights Reform","2016-2017","Mr David Burrowes","Burial Rights Reform Bill"
"http://data.parliament.uk/resources/675943","Ten Minute Rule","2017-04-28","promotionofisraelipalestinianpeaceunitedkingdomparticipation.html","http://services.parliament.uk/bills/2016-17/promotionofisraelipalestinianpeaceunitedkingdomparticipation.html","1949","Promotion of Israeli-Palestinian Peace (United Kingdom Participation)","2016-2017","Joan Ryan","Promotion of Israeli-Palestinian Peace (United Kingdom Participation) Bill"
"http://data.parliament.uk/resources/681405","Ballot","2017-04-28","preventingandcombatingviolenceagainstwomenanddomesticviolence.html","http://services.parliament.uk/bills/2016-17/preventingandcombatingviolenceagainstwomenanddomesticviolence.html","1954","Preventing and Combating Violence Against Women and Domestic Violence (Ratification of Convention)","2016-2017","Baroness Gale","Preventing and Combating Violence Against Women and Domestic Violence (Ratification of Convention) Bill"
"http://data.parliament.uk/resources/681405","Ballot","2017-04-28","preventingandcombatingviolenceagainstwomenanddomesticviolence.html","http://services.parliament.uk/bills/2016-17/preventingandcombatingviolenceagainstwomenanddomesticviolence.html","1954","Preventing and Combating Violence Against Women and Domestic Violence (Ratification of Convention)","2016-2017","Dr Eilidh Whiteford","Preventing and Combating Violence Against Women and Domestic Violence (Ratification of Convention) Bill"
"http://data.parliament.uk/resources/683924","Ten Minute Rule","2017-04-28","vehiclefuelpublicationoftaxinformation.html","http://services.parliament.uk/bills/2016-17/vehiclefuelpublicationoftaxinformation.html","1956","Vehicle Fuel (Publication of Tax Information)","2016-2017","Peter Aldous","Vehicle Fuel (Publication of Tax Information) Bill"
"http://data.parliament.uk/resources/687232","Ten Minute Rule","2017-04-28","sexualoffencesamendment.html","http://services.parliament.uk/bills/2016-17/sexualoffencesamendment.html","1958","Sexual Offences (Amendment)","2016-2017","Liz Saville Roberts","Sexual Offences (Amendment) Bill"
"http://data.parliament.uk/resources/693529","Ten Minute Rule","2017-04-28","governmentservicestelecommunicationcharges.html","http://services.parliament.uk/bills/2016-17/governmentservicestelecommunicationcharges.html","1961","Government Services (Telecommunication Charges)","2016-2017","Chris Stephens","Government Services (Telecommunication Charges) Bill"
"http://data.parliament.uk/resources/694112","Ten Minute Rule","2017-04-28","leevalleyregionalparkamendment.html","http://services.parliament.uk/bills/2016-17/leevalleyregionalparkamendment.html","1963","Lee Valley Regional Park (Amendment)","2016-2017","James Berry","Lee Valley Regional Park (Amendment) Bill"
"http://data.parliament.uk/resources/706345","Presentation","2017-04-28","careersguidanceaccesstoschools.html","http://services.parliament.uk/bills/2016-17/careersguidanceaccesstoschools.html","1965","Careers Guidance (Access to Schools)","2016-2017","Nic Dakin","Careers Guidance (Access to Schools) Bill"
"http://data.parliament.uk/resources/707583","Ten Minute Rule","2017-04-28","companiesdocumentationtransgenderpersons.html","http://services.parliament.uk/bills/2016-17/companiesdocumentationtransgenderpersons.html","1966","Companies Documentation (Transgender Persons)","2016-2017","Nicky Morgan","Companies Documentation (Transgender Persons) Bill"
"http://data.parliament.uk/resources/707902","Presentation","2017-04-28","seniorjudiciaryappointmentsdisregardofageofcandidates.html","http://services.parliament.uk/bills/2016-17/seniorjudiciaryappointmentsdisregardofageofcandidates.html","1967","Senior Judiciary Appointments (Disregard of Age of Candidates)","2016-2017","Keith Vaz","Senior Judiciary Appointments (Disregard of Age of Candidates) Bill"
"http://data.parliament.uk/resources/709545","Ten Minute Rule","2017-04-28","queenssapphirejubilee.html","http://services.parliament.uk/bills/2016-17/queenssapphirejubilee.html","1968","Queen's Sapphire Jubilee","2016-2017","Andrew Rosindell","Queen's Sapphire Jubilee Bill"
"http://data.parliament.uk/resources/710698","Government","2017-04-28","financeno2.html","http://services.parliament.uk/bills/2016-17/financeno2.html","1970","Finance","2016-2017","Baroness Neville-Rolfe","Finance  Bill"
"http://data.parliament.uk/resources/710698","Government","2017-04-28","financeno2.html","http://services.parliament.uk/bills/2016-17/financeno2.html","1970","Finance","2016-2017","Jane Ellison","Finance  Bill"
"http://data.parliament.uk/resources/711193","Ten Minute Rule","2017-04-28","reproductivehealthaccesstoterminations.html","http://services.parliament.uk/bills/2016-17/reproductivehealthaccesstoterminations.html","1971","Reproductive Health (Access to Terminations)","2016-2017","Diana Johnson","Reproductive Health (Access to Terminations) Bill"
"http://data.parliament.uk/resources/711615","Ten Minute Rule","2017-04-28","diplomaticserviceunitedkingdomwinesandsparklingwines.html","http://services.parliament.uk/bills/2016-17/diplomaticserviceunitedkingdomwinesandsparklingwines.html","1972","Diplomatic Service (United Kingdom Wines and Sparkling Wines)","2016-2017","Nusrat Ghani","Diplomatic Service (United Kingdom Wines and Sparkling Wines) Bill"
"http://data.parliament.uk/resources/713245","Ten Minute Rule","2017-04-28","shortandholidayletaccommodationnotificationoflocalauthorities.html","http://services.parliament.uk/bills/2016-17/shortandholidayletaccommodationnotificationoflocalauthorities.html","1974","Short and Holiday-Let Accommodation (Notification of Local Authorities)","2016-2017","Ms Karen Buck","Short and Holiday-Let Accommodation (Notification of Local Authorities) Bill"
"http://data.parliament.uk/resources/713721","Presentation","2017-04-28","violentcrimesentences.html","http://services.parliament.uk/bills/2016-17/violentcrimesentences.html","1975","Violent Crime (Sentences)","2016-2017","Keith Vaz","Violent Crime (Sentences) Bill"
"http://data.parliament.uk/resources/713722","Ten Minute Rule","2017-04-28","termsofwithdrawalfromtheeuropeanunionreferendum.html","http://services.parliament.uk/bills/2016-17/termsofwithdrawalfromtheeuropeanunionreferendum.html","1976","Terms of Withdrawal from the European Union (Referendum)","2016-2017",,"Terms of Withdrawal from the European Union (Referendum) Bill"
