"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/392537","Ballot","2009-11-20","greenenergydefinitionandpromotion.html","http://services.parliament.uk/bills/greenenergydefinitionandpromotion.html","Green Energy (Definition and Promotion)","2008-2009","Mr Peter Ainsworth","Green Energy (Definition and Promotion)"
"http://data.parliament.uk/resources/392551","HoL Private","2009-11-20","lawcommissionhl.html","http://services.parliament.uk/bills/lawcommissionhl.html","Law Commission","2008-2009","Emily Thornberry","Law Commission"
"http://data.parliament.uk/resources/392551","HoL Private","2009-11-20","lawcommissionhl.html","http://services.parliament.uk/bills/lawcommissionhl.html","Law Commission","2008-2009","Lord Lloyd of Berwick","Law Commission"
"http://data.parliament.uk/resources/392557","Presentation","2009-11-20","holocaustreturnofculturalobjectsformerlyknownasholocauststolenartrestitution.html","http://services.parliament.uk/bills/holocaustreturnofculturalobjectsformerlyknownasholocauststolenartrestitution.html","Holocaust (Return of Cultural Objects) (formerly known as Holocaust (Stolen Art) Restitution)","2008-2009","Mr Andrew Dismore","Holocaust (Return of Cultural Objects) (formerly known as Holocaust (Stolen Art) Restitution)"
"http://data.parliament.uk/resources/392575","Government","2009-11-20","apprenticeshipsskillschildrenandlearning.html","http://services.parliament.uk/bills/apprenticeshipsskillschildrenandlearning.html","Apprenticeships, Skills, Children and Learning","2008-2009","Baroness Morgan of Drefelin","Apprenticeships, Skills, Children and Learning"
"http://data.parliament.uk/resources/392575","Government","2009-11-20","apprenticeshipsskillschildrenandlearning.html","http://services.parliament.uk/bills/apprenticeshipsskillschildrenandlearning.html","Apprenticeships, Skills, Children and Learning","2008-2009","Ed Balls","Apprenticeships, Skills, Children and Learning"
"http://data.parliament.uk/resources/392581","Presentation","2009-11-20","drivinginstructionsuspensionandexemptionpowers.html","http://services.parliament.uk/bills/drivinginstructionsuspensionandexemptionpowers.html","Driving Instruction (Suspension and Exemption Powers)","2008-2009","Willie Rennie","Driving Instruction (Suspension and Exemption Powers)"
"http://data.parliament.uk/resources/392598","Government","2009-11-20","perpetuitiesandaccumulationshl.html","http://services.parliament.uk/bills/perpetuitiesandaccumulationshl.html","Perpetuities and Accumulations","2008-2009","Lord Bach","Perpetuities and Accumulations"
"http://data.parliament.uk/resources/392543","Ballot","2009-11-18","organdonationpresumedconsent.html","http://services.parliament.uk/bills/organdonationpresumedconsent.html","Organ Donation (Presumed Consent)","2008-2009","Mr Jeremy Browne","Organ Donation (Presumed Consent)"
"http://data.parliament.uk/resources/392585","Government","2009-11-18","industryandexportsfinancialsupport.html","http://services.parliament.uk/bills/industryandexportsfinancialsupport.html","Industry and Exports (Financial Support)","2008-2009","Lord Mandelson","Industry and Exports (Financial Support)"
"http://data.parliament.uk/resources/392585","Government","2009-11-18","industryandexportsfinancialsupport.html","http://services.parliament.uk/bills/industryandexportsfinancialsupport.html","Industry and Exports (Financial Support)","2008-2009","Mr Pat McFadden","Industry and Exports (Financial Support)"
"http://data.parliament.uk/resources/392592","Presentation","2009-11-18","shortsellingandbankaccounts.html","http://services.parliament.uk/bills/shortsellingandbankaccounts.html","Short Selling and Bank Accounts","2008-2009","Mr Frank Field","Short Selling and Bank Accounts"
"http://data.parliament.uk/resources/392607","Ten Minute Rule","2009-11-18","goalpostsafety.html","http://services.parliament.uk/bills/goalpostsafety.html","Goalpost Safety","2008-2009","Mr Brooks Newmark","Goalpost Safety"
"http://data.parliament.uk/resources/392633","Ten Minute Rule","2009-11-18","protectionofelderlypeopleunsolicitedmail.html","http://services.parliament.uk/bills/protectionofelderlypeopleunsolicitedmail.html","Protection of Elderly People (Unsolicited Mail)","2008-2009","Andrew Robathan","Protection of Elderly People (Unsolicited Mail)"
"http://data.parliament.uk/resources/392645","Ten Minute Rule","2009-11-18","closedcircuittelevisionmonitoringandpromotion.html","http://services.parliament.uk/bills/closedcircuittelevisionmonitoringandpromotion.html","Closed Circuit Television (Monitoring and Promotion)","2008-2009","Mr Tom Harris","Closed Circuit Television (Monitoring and Promotion)"
"http://data.parliament.uk/resources/392646","Ten Minute Rule","2009-11-18","rentchargesnotification.html","http://services.parliament.uk/bills/rentchargesnotification.html","Rentcharges (Notification)","2008-2009","Andrew Gwynne","Rentcharges (Notification)"
"http://data.parliament.uk/resources/392647","Ten Minute Rule","2009-11-18","onshorewindturbinesproximityofhabitation.html","http://services.parliament.uk/bills/onshorewindturbinesproximityofhabitation.html","Onshore Wind Turbines (Proximity of Habitation)","2008-2009","Peter Luff","Onshore Wind Turbines (Proximity of Habitation)"
"http://data.parliament.uk/resources/392648","Ten Minute Rule","2009-11-18","foodlabellingnutritionandhealth.html","http://services.parliament.uk/bills/foodlabellingnutritionandhealth.html","Food Labelling (Nutrition and Health)","2008-2009","Helen Southworth","Food Labelling (Nutrition and Health)"
"http://data.parliament.uk/resources/392510","HoL Private","2009-11-13","houseoflordshl.html","http://services.parliament.uk/bills/houseoflordshl.html","House of Lords","2008-2009","Lord Steel of Aikwood","House of Lords"
"http://data.parliament.uk/resources/392511","HoL Private","2009-11-13","houseoflordsmemberstaxationstatushl.html","http://services.parliament.uk/bills/houseoflordsmemberstaxationstatushl.html","House of Lords (Members' Taxation Status)","2008-2009","Lord Oakeshott of Seagrove Bay","House of Lords (Members' Taxation Status)"
"http://data.parliament.uk/resources/392513","HoL Private","2009-11-13","equalpayandflexibleworkinghl.html","http://services.parliament.uk/bills/equalpayandflexibleworkinghl.html","Equal Pay and Flexible Working","2008-2009","Baroness Morris of Bolton","Equal Pay and Flexible Working"
"http://data.parliament.uk/resources/392515","HoL Private","2009-11-13","cohabitationhl.html","http://services.parliament.uk/bills/cohabitationhl.html","Cohabitation","2008-2009","Lord Lester of Herne Hill","Cohabitation"
"http://data.parliament.uk/resources/392516","HoL Private","2009-11-13","dogcontrolhl.html","http://services.parliament.uk/bills/dogcontrolhl.html","Dog Control","2008-2009","Lord Redesdale","Dog Control"
"http://data.parliament.uk/resources/392526","HoL Private","2009-11-13","communityamateursportsclubssupporthl.html","http://services.parliament.uk/bills/communityamateursportsclubssupporthl.html","Community Amateur Sports Clubs (Support)","2008-2009","Lord Addington","Community Amateur Sports Clubs (Support)"
"http://data.parliament.uk/resources/392529","HoL Private","2009-11-13","torturedamageshl.html","http://services.parliament.uk/bills/torturedamageshl.html","Torture (Damages)","2008-2009","Lord Archer of Sandwell","Torture (Damages)"
"http://data.parliament.uk/resources/392536","Ballot","2009-11-13","cooperativeandcommunitybenefitsocietiesandcreditunions.html","http://services.parliament.uk/bills/cooperativeandcommunitybenefitsocietiesandcreditunions.html","Co-operative and Community Benefit Societies and Credit Unions","2008-2009","Malcolm Wicks","Co-operative and Community Benefit Societies and Credit Unions"
"http://data.parliament.uk/resources/392555","Presentation","2009-11-13","damagesasbestosrelatedconditions.html","http://services.parliament.uk/bills/damagesasbestosrelatedconditions.html","Damages (Asbestos-Related Conditions)","2008-2009","Mr Andrew Dismore","Damages (Asbestos-Related Conditions)"
"http://data.parliament.uk/resources/392574","HoL Private","2009-11-13","sportsgroundssafetyauthorityhl.html","http://services.parliament.uk/bills/sportsgroundssafetyauthorityhl.html","Sports Grounds Safety Authority","2008-2009","Lord Faulkner of Worcester","Sports Grounds Safety Authority"
"http://data.parliament.uk/resources/392580","Government","2009-11-13","postalserviceshl.html","http://services.parliament.uk/bills/postalserviceshl.html","Postal Services","2008-2009","Lord Mandelson","Postal Services"
"http://data.parliament.uk/resources/392580","Government","2009-11-13","postalserviceshl.html","http://services.parliament.uk/bills/postalserviceshl.html","Postal Services","2008-2009","Mr Gareth Thomas","Postal Services"
"http://data.parliament.uk/resources/392596","HoL Private","2009-11-13","constitutionalrenewalhl.html","http://services.parliament.uk/bills/constitutionalrenewalhl.html","Constitutional Renewal","2008-2009","Lord Tyler","Constitutional Renewal"
"http://data.parliament.uk/resources/392609","HoL Private","2009-11-13","marinenavigationaidshl.html","http://services.parliament.uk/bills/marinenavigationaidshl.html","Marine Navigation Aids","2008-2009","Lord Berkeley","Marine Navigation Aids"
"http://data.parliament.uk/resources/392612","HoL Private","2009-11-13","constitutionalreformhl.html","http://services.parliament.uk/bills/constitutionalreformhl.html","Constitutional Reform","2008-2009","Lord Willoughby de Broke","Constitutional Reform"
"http://data.parliament.uk/resources/392628","Ten Minute Rule","2009-11-13","carehomesdomesticpets.html","http://services.parliament.uk/bills/carehomesdomesticpets.html","Care Homes (Domestic Pets)","2008-2009","Nick Palmer","Care Homes (Domestic Pets)"
"http://data.parliament.uk/resources/392631","HoL Private","2009-11-13","livemusichl.html","http://services.parliament.uk/bills/livemusichl.html","Live Music","2008-2009","Lord Clement-Jones","Live Music"
"http://data.parliament.uk/resources/392527","Government","2009-11-12","borderscitizenshipandimmigrationhl.html","http://services.parliament.uk/bills/borderscitizenshipandimmigrationhl.html","Borders, Citizenship and Immigration","2008-2009","Jacqui Smith","Borders, Citizenship and Immigration"
"http://data.parliament.uk/resources/392527","Government","2009-11-12","borderscitizenshipandimmigrationhl.html","http://services.parliament.uk/bills/borderscitizenshipandimmigrationhl.html","Borders, Citizenship and Immigration","2008-2009","Lord West of Spithead","Borders, Citizenship and Immigration"
"http://data.parliament.uk/resources/392613","Presentation","2009-11-12","sustainablecommunitiesact2007amendment.html","http://services.parliament.uk/bills/sustainablecommunitiesact2007amendment.html","Sustainable Communities Act 2007 (Amendment)","2008-2009","Mr David Drew","Sustainable Communities Act 2007 (Amendment)"
"http://data.parliament.uk/resources/392624","Presentation","2009-11-12","sustainableenergylocalplans.html","http://services.parliament.uk/bills/sustainableenergylocalplans.html","Sustainable Energy (Local Plans)","2008-2009","Alan Simpson","Sustainable Energy (Local Plans)"
"http://data.parliament.uk/resources/392629","Presentation","2009-11-12","governmentofcornwall.html","http://services.parliament.uk/bills/governmentofcornwall.html","Government of Cornwall","2008-2009","Dan Rogerson","Government of Cornwall"
"http://data.parliament.uk/resources/392650","Presentation","2009-11-12","localplanningauthoritiesprotectionoflocalservices.html","http://services.parliament.uk/bills/localplanningauthoritiesprotectionoflocalservices.html","Local Planning Authorities (Protection of Local Services)","2008-2009","Greg Mulholland","Local Planning Authorities (Protection of Local Services)"
"http://data.parliament.uk/resources/392651","Ten Minute Rule","2009-11-12","queensdiamondjubilee.html","http://services.parliament.uk/bills/queensdiamondjubilee.html","Queen's Diamond Jubilee","2008-2009","Mr Andrew Rosindell","Queen's Diamond Jubilee"
"http://data.parliament.uk/resources/392652","Presentation","2009-11-12","wasterecyclingenduseregister.html","http://services.parliament.uk/bills/wasterecyclingenduseregister.html","Waste Recycling (End Use Register)","2008-2009","Mr David Drew","Waste Recycling (End Use Register)"
"http://data.parliament.uk/resources/392653","Ten Minute Rule","2009-11-12","mobilenetworkroamingcapabilities.html","http://services.parliament.uk/bills/mobilenetworkroamingcapabilities.html","Mobile Network Roaming Capabilities","2008-2009","Mr Angus MacNeil","Mobile Network Roaming Capabilities"
