"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/393165","Government","2013-02-01","policecomplaintsandconduct.html","http://services.parliament.uk/bills/policecomplaintsandconduct.html","Police (Complaints and Conduct)","2012-2013","Mrs Theresa May","Police (Complaints and Conduct)"
"http://data.parliament.uk/resources/393115","Presentation","2013-01-22","wildanimalsincircuses.html","http://services.parliament.uk/bills/wildanimalsincircuses.html","Wild Animals in Circuses","2012-2013","Thomas Docherty","Wild Animals in Circuses"
"http://data.parliament.uk/resources/393009","Government","2013-01-18","financialservices.html","http://services.parliament.uk/bills/financialservices.html","Financial Services","2010-2012","Lord Sassoon","Financial Services"
"http://data.parliament.uk/resources/393009","Government","2013-01-18","financialservices.html","http://services.parliament.uk/bills/financialservices.html","Financial Services","2012-2013","Mr George Osborne","Financial Services"
"http://data.parliament.uk/resources/393065","Government","2013-01-18","civilaviation.html","http://services.parliament.uk/bills/civilaviation.html","Civil Aviation","2010-2012","Earl Attlee","Civil Aviation"
"http://data.parliament.uk/resources/393065","Government","2013-01-18","civilaviation.html","http://services.parliament.uk/bills/civilaviation.html","Civil Aviation","2012-2013","Mrs Theresa Villiers","Civil Aviation"
"http://data.parliament.uk/resources/393093","Ballot","2013-01-18","prisonsinterferencewithwirelesstelegraphy.html","http://services.parliament.uk/bills/prisonsinterferencewithwirelesstelegraphy.html","Prisons (Interference with Wireless Telegraphy)","2012-2013","Lord Laming","Prisons (Interference with Wireless Telegraphy)"
"http://data.parliament.uk/resources/393093","Ballot","2013-01-18","prisonsinterferencewithwirelesstelegraphy.html","http://services.parliament.uk/bills/prisonsinterferencewithwirelesstelegraphy.html","Prisons (Interference with Wireless Telegraphy)","2012-2013","Sir Paul Beresford","Prisons (Interference with Wireless Telegraphy)"
"http://data.parliament.uk/resources/393106","Government","2013-01-18","smallcharitabledonations.html","http://services.parliament.uk/bills/smallcharitabledonations.html","Small Charitable Donations","2012-2013","Lord Newby","Small Charitable Donations"
"http://data.parliament.uk/resources/393106","Government","2013-01-18","smallcharitabledonations.html","http://services.parliament.uk/bills/smallcharitabledonations.html","Small Charitable Donations","2012-2013","Mr George Osborne","Small Charitable Donations"
"http://data.parliament.uk/resources/393141","Ten Minute Rule","2012-12-20","prepaidmeterslevelofdebt.html","http://services.parliament.uk/bills/prepaidmeterslevelofdebt.html","Pre-Paid Meters (Level of Debt)","2012-2013","John Robertson","Pre-Paid Meters (Level of Debt)"
"http://data.parliament.uk/resources/393076","HoL Private","2012-12-18","caravansites.html","http://services.parliament.uk/bills/caravansites.html","Caravan Sites","2012-2013","Lord Avebury","Caravan Sites"
"http://data.parliament.uk/resources/393112","Presentation","2012-11-22","childrenaccesstoparents.html","http://services.parliament.uk/bills/childrenaccesstoparents.html","Children (Access to Parents)","2012-2013","Charlie Elphicke","Children (Access to Parents)"
"http://data.parliament.uk/resources/393000","Government","2012-11-08","localgovernmentfinance.html","http://services.parliament.uk/bills/localgovernmentfinance.html","Local Government Finance","2010-2012","Baroness Hanham","Local Government Finance"
"http://data.parliament.uk/resources/393000","Government","2012-11-08","localgovernmentfinance.html","http://services.parliament.uk/bills/localgovernmentfinance.html","Local Government Finance","2012-2013","Eric Pickles","Local Government Finance"
"http://data.parliament.uk/resources/393142","Government","2012-11-08","infrastructurefinancialassistance.html","http://services.parliament.uk/bills/infrastructurefinancialassistance.html","Infrastructure (Financial Assistance)","2012-2013","Lord Newby","Infrastructure (Financial Assistance)"
"http://data.parliament.uk/resources/393142","Government","2012-11-08","infrastructurefinancialassistance.html","http://services.parliament.uk/bills/infrastructurefinancialassistance.html","Infrastructure (Financial Assistance)","2012-2013","Mr George Osborne","Infrastructure (Financial Assistance)"
"http://data.parliament.uk/resources/393059","Government","2012-11-02","europeanunionapprovaloftreatyamendmentdecision.html","http://services.parliament.uk/bills/europeanunionapprovaloftreatyamendmentdecision.html","European Union (Approval of Treaty Amendment Decision)","2012-2013","Lord Howell of Guildford","European Union (Approval of Treaty Amendment Decision)"
"http://data.parliament.uk/resources/393059","Government","2012-11-02","europeanunionapprovaloftreatyamendmentdecision.html","http://services.parliament.uk/bills/europeanunionapprovaloftreatyamendmentdecision.html","European Union (Approval of Treaty Amendment Decision)","2012-2013","Mr William Hague","European Union (Approval of Treaty Amendment Decision)"
"http://data.parliament.uk/resources/393133","Government","2012-11-01","supplyandappropriationmainestimates.html","http://services.parliament.uk/bills/supplyandappropriationmainestimates.html","Supply and Appropriation (Main Estimates)","2012-2013","Lord Sassoon","Supply and Appropriation (Main Estimates)"
"http://data.parliament.uk/resources/393133","Government","2012-11-01","supplyandappropriationmainestimates.html","http://services.parliament.uk/bills/supplyandappropriationmainestimates.html","Supply and Appropriation (Main Estimates)","2012-2013","Mr Mark Hoban","Supply and Appropriation (Main Estimates)"
"http://data.parliament.uk/resources/393156","Government","2012-11-01","mentalhealthapprovalfunctions.html","http://services.parliament.uk/bills/mentalhealthapprovalfunctions.html","Mental Health (Approval Functions)","2012-2013","Earl Howe","Mental Health (Approval Functions)"
"http://data.parliament.uk/resources/393156","Government","2012-11-01","mentalhealthapprovalfunctions.html","http://services.parliament.uk/bills/mentalhealthapprovalfunctions.html","Mental Health (Approval Functions)","2012-2013","Mr Jeremy Hunt","Mental Health (Approval Functions)"
"http://data.parliament.uk/resources/393091","Ballot","2012-10-29","familyjusticetransparencyaccountabilityandcostofliving.html","http://services.parliament.uk/bills/familyjusticetransparencyaccountabilityandcostofliving.html","Family Justice (Transparency, Accountability and Cost of Living)","2012-2013","John Hemming","Family Justice (Transparency, Accountability and Cost of Living)"
"http://data.parliament.uk/resources/393102","Ballot","2012-10-19","pricemarkingconsumerinformation.html","http://services.parliament.uk/bills/pricemarkingconsumerinformation.html","Price Marking (Consumer Information)","2012-2013","Jo Swinson","Price Marking (Consumer Information)"
"http://data.parliament.uk/resources/393101","Ballot","2012-10-16","offroadvehiclesregistration.html","http://services.parliament.uk/bills/offroadvehiclesregistration.html","Off-Road Vehicles (Registration)","2012-2013","Lindsay Roy","Off-Road Vehicles (Registration)"
"http://data.parliament.uk/resources/393129","Government","2012-09-06","houseoflordsreform.html","http://services.parliament.uk/bills/houseoflordsreform.html","House of Lords Reform","2012-2013","Mr Nick Clegg","House of Lords Reform"
"http://data.parliament.uk/resources/393048","Government","2012-07-26","financeno4.html","http://services.parliament.uk/bills/financeno4.html","Finance","2010-2012","Lord Sassoon","Finance"
"http://data.parliament.uk/resources/393048","Government","2012-07-26","financeno4.html","http://services.parliament.uk/bills/financeno4.html","Finance","2012-2013","Mr David Gauke","Finance"
"http://data.parliament.uk/resources/392954","Government","2012-05-17","legalaidsentencingandpunishmentofoffenders.html","http://services.parliament.uk/bills/legalaidsentencingandpunishmentofoffenders.html","Legal Aid, Sentencing and Punishment of Offenders","2010-2012","Lord McNally","Legal Aid, Sentencing and Punishment of Offenders"
"http://data.parliament.uk/resources/392954","Government","2012-05-17","legalaidsentencingandpunishmentofoffenders.html","http://services.parliament.uk/bills/legalaidsentencingandpunishmentofoffenders.html","Legal Aid, Sentencing and Punishment of Offenders","2010-2012","Mr Kenneth Clarke","Legal Aid, Sentencing and Punishment of Offenders"
"http://data.parliament.uk/resources/392682","Private","2012-05-11","allhallowsstainingchurchhl.html","http://services.parliament.uk/bills/allhallowsstainingchurchhl.html","Allhallows Staining Church","2009-2010","The Clothworkers' Company","Allhallows Staining Church"
"http://data.parliament.uk/resources/392682","Private","2012-05-11","allhallowsstainingchurchhl.html","http://services.parliament.uk/bills/allhallowsstainingchurchhl.html","Allhallows Staining Church","2010-2012","The Clothworkers' Company","Allhallows Staining Church"
"http://data.parliament.uk/resources/392879","Ten Minute Rule","2012-05-03","epilepsyandrelatedconditionseducationandhealthservices.html","http://services.parliament.uk/bills/epilepsyandrelatedconditionseducationandhealthservices.html","Epilepsy and Related Conditions (Education and Health Services)","2010-2012","Valerie Vaz","Epilepsy and Related Conditions (Education and Health Services)"
"http://data.parliament.uk/resources/393038","Ten Minute Rule","2012-05-03","eradicationofslaveryukcompanysupplychains.html","http://services.parliament.uk/bills/eradicationofslaveryukcompanysupplychains.html","Eradication of Slavery (UK Company Supply Chains)","2010-2012","Fiona Mctaggart","Eradication of Slavery (UK Company Supply Chains)"
"http://data.parliament.uk/resources/392756","HoL Private","2012-05-02","defamationhl.html","http://services.parliament.uk/bills/defamationhl.html","Defamation","2010-2012","Lord Lester of Herne Hill","Defamation"
"http://data.parliament.uk/resources/392757","HoL Private","2012-05-02","contaminatedbloodsupportforinfectedandbereavedpersonshl.html","http://services.parliament.uk/bills/contaminatedbloodsupportforinfectedandbereavedpersonshl.html","Contaminated Blood (Support for Infected and Bereaved Persons)","2010-2012","Lord Morris of Manchester","Contaminated Blood (Support for Infected and Bereaved Persons)"
"http://data.parliament.uk/resources/392757","HoL Private","2012-05-02","contaminatedbloodsupportforinfectedandbereavedpersonshl.html","http://services.parliament.uk/bills/contaminatedbloodsupportforinfectedandbereavedpersonshl.html","Contaminated Blood (Support for Infected and Bereaved Persons)","2010-2012","Mr Tom Clarke","Contaminated Blood (Support for Infected and Bereaved Persons)"
"http://data.parliament.uk/resources/392758","HoL Private","2012-05-02","dogcontrolhl.html","http://services.parliament.uk/bills/dogcontrolhl.html","Dog Control","2010-2012","Caroline Nokes","Dog Control"
"http://data.parliament.uk/resources/392758","HoL Private","2012-05-02","dogcontrolhl.html","http://services.parliament.uk/bills/dogcontrolhl.html","Dog Control","2010-2012","Lord Redesdale","Dog Control"
"http://data.parliament.uk/resources/392760","HoL Private","2012-05-02","buildingregulationsreviewhl.html","http://services.parliament.uk/bills/buildingregulationsreviewhl.html","Building Regulations (Review)","2010-2012","Alun Michael","Building Regulations (Review)"
"http://data.parliament.uk/resources/392760","HoL Private","2012-05-02","buildingregulationsreviewhl.html","http://services.parliament.uk/bills/buildingregulationsreviewhl.html","Building Regulations (Review)","2010-2012","Lord Harrison","Building Regulations (Review)"
"http://data.parliament.uk/resources/392761","HoL Private","2012-05-02","houseoflordsreformhl.html","http://services.parliament.uk/bills/houseoflordsreformhl.html","House of Lords (Amendment)","2010-2012","Lord Steel of Aikwood","House of Lords (Amendment)"
"http://data.parliament.uk/resources/392762","HoL Private","2012-05-02","marinenavigationaidshl.html","http://services.parliament.uk/bills/marinenavigationaidshl.html","Marine Navigation Aids","2010-2012","Lord Berkeley","Marine Navigation Aids"
"http://data.parliament.uk/resources/392767","Government","2012-05-02","scotland.html","http://services.parliament.uk/bills/scotland.html","Scotland","2010-2012","Lord Wallace of Tankerness","Scotland"
"http://data.parliament.uk/resources/392767","Government","2012-05-02","scotland.html","http://services.parliament.uk/bills/scotland.html","Scotland","2010-2012","Michael Moore","Scotland"
"http://data.parliament.uk/resources/392773","Ballot","2012-05-02","daylightsaving.html","http://services.parliament.uk/bills/daylightsaving.html","Daylight Saving","2010-2012","Rebecca Harris","Daylight Saving"
"http://data.parliament.uk/resources/392775","Ballot","2012-05-02","anonymityarrestedpersons.html","http://services.parliament.uk/bills/anonymityarrestedpersons.html","Anonymity (Arrested Persons)","2010-2012","Anna Soubry","Anonymity (Arrested Persons)"
"http://data.parliament.uk/resources/392786","Ballot","2012-05-02","facecoveringsregulation.html","http://services.parliament.uk/bills/facecoveringsregulation.html","Face Coverings (Regulation)","2010-2012","Mr Philip Hollobone","Face Coverings (Regulation)"
"http://data.parliament.uk/resources/392790","HoL Private","2012-05-02","rehabilitationofoffendersamendmenthl.html","http://services.parliament.uk/bills/rehabilitationofoffendersamendmenthl.html","Rehabilitation of Offenders (Amendment)","2010-2012","Lord Dholakia","Rehabilitation of Offenders (Amendment)"
"http://data.parliament.uk/resources/392791","Presentation","2012-05-02","employmentopportunities.html","http://services.parliament.uk/bills/employmentopportunities.html","Employment Opportunities","2010-2012","Mr Christopher Chope","Employment Opportunities"
"http://data.parliament.uk/resources/392794","Presentation","2012-05-02","broadcastingpublicservicecontent.html","http://services.parliament.uk/bills/broadcastingpublicservicecontent.html","Broadcasting (Public Service Content)","2010-2012","Mr Christopher Chope","Broadcasting (Public Service Content)"
"http://data.parliament.uk/resources/392801","Presentation","2012-05-02","nationalparkauthorities.html","http://services.parliament.uk/bills/nationalparkauthorities.html","National Park Authorities","2010-2012","Mr Christopher Chope","National Park Authorities"
"http://data.parliament.uk/resources/392802","Presentation","2012-05-02","europeanunionauditofbenefitsandcostsofukmembership.html","http://services.parliament.uk/bills/europeanunionauditofbenefitsandcostsofukmembership.html","European Union (Audit of Benefits and Costs of UK Membership)","2010-2012","Mr Philip Hollobone","European Union (Audit of Benefits and Costs of UK Membership)"
"http://data.parliament.uk/resources/392809","Presentation","2012-05-02","europeancommunitiesact1972repeal.html","http://services.parliament.uk/bills/europeancommunitiesact1972repeal.html","European Communities Act 1972 (Repeal)","2010-2012","Mr Philip Hollobone","European Communities Act 1972 (Repeal)"
"http://data.parliament.uk/resources/392812","Presentation","2012-05-02","europeanunionmembershipreferendum.html","http://services.parliament.uk/bills/europeanunionmembershipreferendum.html","European Union Membership (Referendum)","2010-2012","Mr Peter Bone","European Union Membership (Referendum)"
"http://data.parliament.uk/resources/392814","Presentation","2012-05-02","electorregistration.html","http://services.parliament.uk/bills/electorregistration.html","Elector Registration","2010-2012","Mr Peter Bone","Elector Registration"
"http://data.parliament.uk/resources/392815","Presentation","2012-05-02","electorallawamendment.html","http://services.parliament.uk/bills/electorallawamendment.html","Electoral Law (Amendment)","2010-2012","Mr Peter Bone","Electoral Law (Amendment)"
"http://data.parliament.uk/resources/392827","HoL Private","2012-05-02","europeanunionmembershipeconomicimplicationshl.html","http://services.parliament.uk/bills/europeanunionmembershipeconomicimplicationshl.html","European Union Membership (Economic Implications)","2010-2012","Lord Pearson of Rannoch","European Union Membership (Economic Implications)"
"http://data.parliament.uk/resources/392827","HoL Private","2012-05-02","europeanunionmembershipeconomicimplicationshl.html","http://services.parliament.uk/bills/europeanunionmembershipeconomicimplicationshl.html","European Union Membership (Economic Implications)","2010-2012","Mr Philip Hollobone","European Union Membership (Economic Implications)"
"http://data.parliament.uk/resources/392831","Ten Minute Rule","2012-05-02","creditregulationchildpornography.html","http://services.parliament.uk/bills/creditregulationchildpornography.html","Credit Regulation (Child Pornography)","2010-2012","Geraint Davies","Credit Regulation (Child Pornography)"
"http://data.parliament.uk/resources/392836","HoL Private","2012-05-02","windturbinesminimumdistancesfromresidentialpremiseshl.html","http://services.parliament.uk/bills/windturbinesminimumdistancesfromresidentialpremiseshl.html","Wind Turbines (Minimum Distances from Residential Premises)","2010-2012","Lord Reay","Wind Turbines (Minimum Distances from Residential Premises)"
"http://data.parliament.uk/resources/392837","HoL Private","2012-05-02","referendumeuropeanunionhl.html","http://services.parliament.uk/bills/referendumeuropeanunionhl.html","Referendum (European Union)","2010-2012","Lord Willoughby de Broke","Referendum (European Union)"
"http://data.parliament.uk/resources/392838","Ten Minute Rule","2012-05-02","dogcontrolandwelfare.html","http://services.parliament.uk/bills/dogcontrolandwelfare.html","Dog Control and Welfare","2010-2012","Andrew Rosindell","Dog Control and Welfare"
"http://data.parliament.uk/resources/392847","HoL Private","2012-05-02","demonstrationsinthevicinityofparliamentremovalofauthorisationrequirementshl.html","http://services.parliament.uk/bills/demonstrationsinthevicinityofparliamentremovalofauthorisationrequirementshl.html","Demonstrations in the Vicinity of Parliament (Removal of Authorisation Requirements)","2010-2012","Lord Tyler","Demonstrations in the Vicinity of Parliament (Removal of Authorisation Requirements)"
"http://data.parliament.uk/resources/392866","Presentation","2012-05-02","nationalhealthserviceredressamendment.html","http://services.parliament.uk/bills/nationalhealthserviceredressamendment.html","National Health Service Redress (Amendment)","2010-2012","Mr Christopher Chope","National Health Service Redress (Amendment)"
"http://data.parliament.uk/resources/392868","Ten Minute Rule","2012-05-02","parliamentamendment.html","http://services.parliament.uk/bills/parliamentamendment.html","Parliament (Amendment)","2010-2012","Mr Christopher Chope","Parliament (Amendment)"
"http://data.parliament.uk/resources/392876","Ten Minute Rule","2012-05-02","employmentretention.html","http://services.parliament.uk/bills/employmentretention.html","Employment Retention","2010-2012","John Robertson","Employment Retention"
"http://data.parliament.uk/resources/392880","HoL Private","2012-05-02","torturedamageshl.html","http://services.parliament.uk/bills/torturedamageshl.html","Torture (Damages)","2010-2012","Lord Archer of Sandwell","Torture (Damages)"
"http://data.parliament.uk/resources/392885","Ten Minute Rule","2012-05-02","consumerprotectionprivatecarparks.html","http://services.parliament.uk/bills/consumerprotectionprivatecarparks.html","Consumer Protection (Private Car Parks)","2010-2012","Henry Smith","Consumer Protection (Private Car Parks)"
"http://data.parliament.uk/resources/392888","Ten Minute Rule","2012-05-02","councilhousinglocalfinancingpathfinders.html","http://services.parliament.uk/bills/councilhousinglocalfinancingpathfinders.html","Council Housing (Local Financing Pathfinders)","2010-2012","Sarah Newton","Council Housing (Local Financing Pathfinders)"
"http://data.parliament.uk/resources/392893","Ten Minute Rule","2012-05-02","bankingandfinancialservicescommunityinvestment.html","http://services.parliament.uk/bills/bankingandfinancialservicescommunityinvestment.html","Banking and Financial Services (Community Investment)","2010-2012","Hazel Blears","Banking and Financial Services (Community Investment)"
"http://data.parliament.uk/resources/392894","HoL Private","2012-05-02","devolutiontimehl.html","http://services.parliament.uk/bills/devolutiontimehl.html","Devolution (Time)","2010-2012","Lord Tanlaw","Devolution (Time)"
"http://data.parliament.uk/resources/392904","HoL Private","2012-05-02","remembrancesundayclosureofshopshl.html","http://services.parliament.uk/bills/remembrancesundayclosureofshopshl.html","Remembrance Sunday (Closure of Shops)","2010-2012","Lord Davies of Coity","Remembrance Sunday (Closure of Shops)"
"http://data.parliament.uk/resources/392907","HoL Private","2012-05-02","parliamentsquaremanagementhl.html","http://services.parliament.uk/bills/parliamentsquaremanagementhl.html","Parliament Square (Management)","2010-2012","Lord Marlesford","Parliament Square (Management)"
"http://data.parliament.uk/resources/392911","HoL Private","2012-05-02","electricpersonalvehiclesuseonhighwayshl.html","http://services.parliament.uk/bills/electricpersonalvehiclesuseonhighwayshl.html","Electric Personal Vehicles (Use on Highways)","2010-2012","Lord McColl of Dulwich","Electric Personal Vehicles (Use on Highways)"
"http://data.parliament.uk/resources/392913","Government","2012-05-02","protectionoffreedoms.html","http://services.parliament.uk/bills/protectionoffreedoms.html","Protection of Freedoms","2010-2012","Lord Henley","Protection of Freedoms"
"http://data.parliament.uk/resources/392913","Government","2012-05-02","protectionoffreedoms.html","http://services.parliament.uk/bills/protectionoffreedoms.html","Protection of Freedoms","2010-2012","Theresa May","Protection of Freedoms"
"http://data.parliament.uk/resources/392915","Ten Minute Rule","2012-05-02","criminaljusticeamendment.html","http://services.parliament.uk/bills/criminaljusticeamendment.html","Criminal Justice (Amendment)","2010-2012","Mr Elfyn Llwyd","Criminal Justice (Amendment)"
"http://data.parliament.uk/resources/392925","Ten Minute Rule","2012-05-02","specialurbandevelopmentzones.html","http://services.parliament.uk/bills/specialurbandevelopmentzones.html","Special Urban Development Zones","2010-2012","Steve Rotheram","Special Urban Development Zones"
"http://data.parliament.uk/resources/392927","HoL Private","2012-05-02","humantraffickingfurtherprovisionsandsupportforvictimshl.html","http://services.parliament.uk/bills/humantraffickingfurtherprovisionsandsupportforvictimshl.html","Human Trafficking (Further Provisions and Support for Victims)","2010-2012","Lord McColl of Dulwich","Human Trafficking (Further Provisions and Support for Victims)"
"http://data.parliament.uk/resources/392928","Ten Minute Rule","2012-05-02","dangerousandrecklesscyclingoffences.html","http://services.parliament.uk/bills/dangerousandrecklesscyclingoffences.html","Dangerous and Reckless Cycling (Offences)","2010-2012","Andrea Leadsom","Dangerous and Reckless Cycling (Offences)"
"http://data.parliament.uk/resources/392929","Presentation","2012-05-02","europeanconventiononhumanrightswithdrawal.html","http://services.parliament.uk/bills/europeanconventiononhumanrightswithdrawal.html","European Convention on Human Rights (Withdrawal)","2010-2012","Mr Peter Bone","European Convention on Human Rights (Withdrawal)"
"http://data.parliament.uk/resources/392931","Presentation","2012-05-02","europeanunionfreedomofmovementamendment.html","http://services.parliament.uk/bills/europeanunionfreedomofmovementamendment.html","European Union (Freedom of Movement) (Amendment)","2010-2012","Mr Peter Bone","European Union (Freedom of Movement) (Amendment)"
"http://data.parliament.uk/resources/392932","Presentation","2012-05-02","europeanunionexemptionfromvalueaddedtaxregulation.html","http://services.parliament.uk/bills/europeanunionexemptionfromvalueaddedtaxregulation.html","European Union (Exemption from Value Added Tax Regulation)","2010-2012","Mr Peter Bone","European Union (Exemption from Value Added Tax Regulation)"
"http://data.parliament.uk/resources/392938","HoL Private","2012-05-02","mentalhealthdiscriminationhl.html","http://services.parliament.uk/bills/mentalhealthdiscriminationhl.html","Mental Health (Discrimination)","2010-2012","Lord Stevenson of Coddenham","Mental Health (Discrimination)"
"http://data.parliament.uk/resources/392939","Ten Minute Rule","2012-05-02","exportcreditsguaranteedepartmentregulationandreporting.html","http://services.parliament.uk/bills/exportcreditsguaranteedepartmentregulationandreporting.html","Export Credits Guarantee Department (Regulation and Reporting)","2010-2012","Lisa Nandy","Export Credits Guarantee Department (Regulation and Reporting)"
"http://data.parliament.uk/resources/392949","HoL Private","2012-05-02","arbitrationandmediationservicesequalityhl.html","http://services.parliament.uk/bills/arbitrationandmediationservicesequalityhl.html","Arbitration and Mediation Services (Equality)","2010-2012","Baroness Cox","Arbitration and Mediation Services (Equality)"
"http://data.parliament.uk/resources/392951","Ten Minute Rule","2012-05-02","educationspecialeducationalneeds.html","http://services.parliament.uk/bills/educationspecialeducationalneeds.html","Education (Special Educational Needs)","2010-2012","Penny Mordaunt","Education (Special Educational Needs)"
"http://data.parliament.uk/resources/392955","HoL Private","2012-05-02","socialcareportabilityhl.html","http://services.parliament.uk/bills/socialcareportabilityhl.html","Social Care Portability","2010-2012","Baroness Campbell of Surbiton","Social Care Portability"
"http://data.parliament.uk/resources/392961","HoL Private","2012-05-02","marinenavigationhl.html","http://services.parliament.uk/bills/marinenavigationhl.html","Marine Navigation","2010-2012","Lord Berkeley","Marine Navigation"
"http://data.parliament.uk/resources/392962","Ten Minute Rule","2012-05-02","electricitytransmissionprotectionoflandscape.html","http://services.parliament.uk/bills/electricitytransmissionprotectionoflandscape.html","Electricity Transmission (Protection of Landscape)","2010-2012","Tessa Munt","Electricity Transmission (Protection of Landscape)"
"http://data.parliament.uk/resources/392967","Presentation","2012-05-02","cyclesprotectiveheadgearforchildren.html","http://services.parliament.uk/bills/cyclesprotectiveheadgearforchildren.html","Cycles (Protective Headgear for Children)","2010-2012","Annette Brooke","Cycles (Protective Headgear for Children)"
"http://data.parliament.uk/resources/392969","Ten Minute Rule","2012-05-02","currencyandbanknotesamendment.html","http://services.parliament.uk/bills/currencyandbanknotesamendment.html","Currency and Banknotes (Amendment)","2010-2012","Mr Douglas Carswell","Currency and Banknotes (Amendment)"
"http://data.parliament.uk/resources/392970","Presentation","2012-05-02","europeanunionact2011amendment.html","http://services.parliament.uk/bills/europeanunionact2011amendment.html","European Union Act 2011 (Amendment)","2010-2012","Mr William Cash","European Union Act 2011 (Amendment)"
"http://data.parliament.uk/resources/392972","HoL Private","2012-05-02","companyremunerationhl.html","http://services.parliament.uk/bills/companyremunerationhl.html","Company Remuneration","2010-2012","Lord Gavron","Company Remuneration"
"http://data.parliament.uk/resources/392978","HoL Private","2012-05-02","scrapmetaldealersamendmenthl.html","http://services.parliament.uk/bills/scrapmetaldealersamendmenthl.html","Scrap Metal Dealers (Amendment)","2010-2012","Lord Faulkner of Worcester","Scrap Metal Dealers (Amendment)"
"http://data.parliament.uk/resources/392979","Ten Minute Rule","2012-05-02","feechargingdebtmanagementcompaniespromotionoffreedebtmanagementadvice.html","http://services.parliament.uk/bills/feechargingdebtmanagementcompaniespromotionoffreedebtmanagementadvice.html","Fee Charging Debt Management Companies (Promotion of Free Debt Management Advice)","2010-2012","Ms Yvonne Fovargue","Fee Charging Debt Management Companies (Promotion of Free Debt Management Advice)"
"http://data.parliament.uk/resources/392980","Ten Minute Rule","2012-05-02","europeanunionact2011amendmentno2.html","http://services.parliament.uk/bills/europeanunionact2011amendmentno2.html","European Union Act 2011 (Amendment) (No. 2)","2010-2012","Mr William Cash","European Union Act 2011 (Amendment) (No. 2)"
"http://data.parliament.uk/resources/392982","Ten Minute Rule","2012-05-02","educationandtrainingyoungpeoplewithautism.html","http://services.parliament.uk/bills/educationandtrainingyoungpeoplewithautism.html","Education and Training (Young People with Autism)","2010-2012","Mr Lee Scott","Education and Training (Young People with Autism)"
"http://data.parliament.uk/resources/392983","Ten Minute Rule","2012-05-02","devolvedadministrationsarmedforcescovenantreports.html","http://services.parliament.uk/bills/devolvedadministrationsarmedforcescovenantreports.html","Devolved Administrations (Armed Forces Covenant Reports)","2010-2012","Mr Jeffrey M. Donaldson","Devolved Administrations (Armed Forces Covenant Reports)"
"http://data.parliament.uk/resources/392991","Ten Minute Rule","2012-05-02","electoralregisteraccesstopublicservices.html","http://services.parliament.uk/bills/electoralregisteraccesstopublicservices.html","Electoral Register (Access to Public Services)","2010-2012","Siobhain McDonagh","Electoral Register (Access to Public Services)"
"http://data.parliament.uk/resources/392992","HoL Private","2012-05-02","caravansiteshl.html","http://services.parliament.uk/bills/caravansiteshl.html","Caravan Sites","2010-2012","Lord Avebury","Caravan Sites"
"http://data.parliament.uk/resources/392994","HoL Private","2012-05-02","airportsamendmenthl.html","http://services.parliament.uk/bills/airportsamendmenthl.html","Airports (Amendment)","2010-2012","Lord Empey","Airports (Amendment)"
"http://data.parliament.uk/resources/392996","HoL Private","2012-05-02","subterraneandevelopmenthl.html","http://services.parliament.uk/bills/subterraneandevelopmenthl.html","Subterranean Development","2010-2012","Lord Selsdon","Subterranean Development"
"http://data.parliament.uk/resources/393003","HoL Private","2012-05-02","inheritancecohabitantshl.html","http://services.parliament.uk/bills/inheritancecohabitantshl.html","Inheritance (Cohabitants)","2010-2012","Lord Lester of Herne Hill","Inheritance (Cohabitants)"
"http://data.parliament.uk/resources/393008","HoL Private","2012-05-02","smokefreeprivatevehicleshl.html","http://services.parliament.uk/bills/smokefreeprivatevehicleshl.html","Smoke-free Private Vehicles","2010-2012","Lord Ribeiro","Smoke-free Private Vehicles"
"http://data.parliament.uk/resources/393010","Presentation","2012-05-02","departmentforenvironmentfoodandruralaffairsrelocationtobristol.html","http://services.parliament.uk/bills/departmentforenvironmentfoodandruralaffairsrelocationtobristol.html","Department for Environment, Food and Rural Affairs (Relocation to Bristol)","2010-2012","John Mann","Department for Environment, Food and Rural Affairs (Relocation to Bristol)"
"http://data.parliament.uk/resources/393011","Presentation","2012-05-02","departmentforbusinessinnovationandskillsrelocationtosheffield.html","http://services.parliament.uk/bills/departmentforbusinessinnovationandskillsrelocationtosheffield.html","Department for Business, Innovation and Skills (Relocation to Sheffield)","2010-2012","John Mann","Department for Business, Innovation and Skills (Relocation to Sheffield)"
"http://data.parliament.uk/resources/393012","Presentation","2012-05-02","departmentfortransportrelocationtobirmingham.html","http://services.parliament.uk/bills/departmentfortransportrelocationtobirmingham.html","Department for Transport (Relocation to Birmingham)","2010-2012","John Mann","Department for Transport (Relocation to Birmingham)"
"http://data.parliament.uk/resources/393013","Presentation","2012-05-02","departmentforculturemediaandsportrelocationtomanchester.html","http://services.parliament.uk/bills/departmentforculturemediaandsportrelocationtomanchester.html","Department for Culture, Media and Sport (Relocation to Manchester)","2010-2012","John Mann","Department for Culture, Media and Sport (Relocation to Manchester)"
"http://data.parliament.uk/resources/393014","Presentation","2012-05-02","departmentforeducationrelocationtonottingham.html","http://services.parliament.uk/bills/departmentforeducationrelocationtonottingham.html","Department for Education (Relocation to Nottingham)","2010-2012","John Mann","Department for Education (Relocation to Nottingham)"
